 3.69582592e-03]
471	[0.30317527 4.9210034  2.08193125 3.29054972 3.84780934]
472	[4.38281708 3.87088209 3.79727601 0.21912185 3.37086766]
473	[0.25980247 0.25742746 0.40136435 1.37803263 0.55054128]
474	[0.62901969 1.52079751 3.22501236 4.8734894  3.35361749]
475	[4.38917774 2.87394873 4.94596777 3.08420033 0.93460811]
476	[1.12921374 1.95651179 1.15288521 0.18509313 0.02022595]
477	[1.39828368 2.36494348 4.34326523 1.12713811 2.47103859]
478	[4.15501314 0.94258235 0.38525596 1.72536021 2.67185489]
479	[1.95457721 4.10214009 4.21002131 4.01921851 3.39727569]
480	[0.84580294 3.89653557 1.90553646 3.68155845 3.97170763]
481	[0.57834716 0.75460846 1.28900795 0.24662106 4.05869807]
482	[4.64175647 0.520574   3.01270123 3.70744816 1.18861882]
483	[2.0773539  4.06897059 0.53489463 4.09787388 2.49517911]
484	[2.32660125 2.08327757 3.62415935 4.33967448 0.44496377]
485	[2.83841931 1.64594376 0.08455213 0.39442362 1.69471286]
486	[0.3166482  0.70288881 3.95938703 2.9174851  0.52924929]
487	[3.83630694 4.56710137 3.64360235 2.78478572 4.4668664 ]
488	[2.4349898  3.34558536 4.76464337 1.26361496 0.10288149]
489	[3.05438551 1.1156738  0.80198483 2.08118807 3.87675163]
490	[1.85052055 1.72082025 2.21930142 0.76187932 1.83715399]
491	[4.99377986 2.70881405 1.4331715  0.2938224  4.01592971]
492	[3.116112   3.52949769 2.76320871 2.05229373 2.5216461 ]
493	[1.26957725 0.93051992 2.41287639 3.33409572 0.04526068]
494	[0.22995897 3.24161349 0.37828592 3.21692475 1.99931263]
495	[0.6192781  4.83916535 4.11048115 2.86551829 4.89168317]
496	[3.43962682 3.88151513 1.65522569 2.16868354 1.32050373]
497	[2.05389864 3.47691703 1.55652952 4.85894785 3.57066961]
498	[2.14127216 2.39562313 2.19111098 4.46742723 2.63590981]
499	[0.14811543 0.98477381 4.92340694 0.38968672 3.28089343]
0	[0.32338717 3.72555461 0.48746525 0.39097691 1.56370794]
1	[2.92593674 3.89571491 4.27244045 0.87280305 0.62471259]
2	[4.11201057 3.18386536 1.96143618 4.37359338 2.138554  ]
3	[0.37854536 3.14296528 2.22562507 3.58578226 3.21602583]
4	[0.88067097 1.54772651 1.68016241 1.00510156 3.42125635]
5	[0.27366437 4.71294377 3.55277743 2.58819862 3.00553198]
6	[2.13416514 0.43454891 1.56447265 3.72068677 3.73886906]
7	[0.91991244 4.76319324 0.00698964 1.88251752 1.66265754]
8	[0.62136714 1.35241573 4.15777419 2.03264033 3.2026534 ]
9	[3.36956907 3.93026963 1.87167887 4.08521733 2.38365177]
10	[1.3230193  4.00908331 4.56861318 4.77453944 2.56123536]
11	[3.14554775 1.43206059 4.03784316 0.58365916 2.73228928]
12	[1.07703982 2.17139722 2.49019814 3.19069825 0.81108879]
13	[4.162862   3.77660998 4.40587291 4.32157249 4.01924709]
14	[4.59894473 3.56580994 4.55671728 0.51749019 0.98248814]
15	[0.05821476 3.71900715 4.49007692 1.65622655 0.70361334]
16	[1.59027581 3.99583683 4.89425621 2.877923   1.0157435 ]
17	[3.53215792 0.13926495 3.13249403 0.73171907 3.1145071 ]
18	[0.85674409 2.13721587 4.25221093 3.64595356 2.98622531]
19	[3.24208282 0.55181938 2.61804743 1.24901294 3.4384364 ]
20	[2.41475956 3.62556836 4.22166151 2.230361   2.36811768]
21	[2.65229992 2.36324386 0.64600469 1.99889033 3.09448971]
22	[1.47781683 4.93813714 4.99832736 0.49849541 1.57176441]
23	[0.22708653 3.22677896 2.52071377 2.01829604 3.51432261]
24	[3.09914927 3.56797273 3.38006974 0.45241653 0.74055763]
25	[0.7139842  1.61050942 2.33277719 1.00868684 3.98844693]
26	[4.62694979 3.02246924 1.83473481 3.58766976 2.28888364]
27	[0.84027631 2.11224303 2.52641013 2.35585058 0.23086761]
28	[1.09748656 3.22271453 3.96956575 3.70279094 1.46627921]
29	[2.62429493 2.08008441 1.21788467 1.83694938 2.48303566]
30	[0.85152632 2.11073287 4.04188703 0.60629362 3.98227317]
31	[4.35389456 2.85567685 2.1202076  0.04166125 3.92361293]
32	[0.25638385 0.35915053 4.00817547 0.78571979 3.51384559]
33	[3.44239928 2.72145171 3.39602101 0.11700839 1.61842834]
34	[4.28473486 2.74571878 4.77038384 0.17177286 3.39910477]
35	[4.04276889 1.08793601 0.08190416 3.51717715 2.50144178]
36	[0.80654957 3.82120685 0.94612279 1.79056102 2.01857577]
37	[1.31072928 0.39929611 1.00903937 3.51417197 1.74592808]
38	[1.20779313 0.76323415 1.60800643 3.18552919 3.92431643]
39	[3.55172768 1.33999575 1.1937656  4.49082286 1.36105609]
40	[0.48378678 1.3611742  4.25109132 4.26790331 0.13941132]
41	[3.7914415  0.15452998 1.83563606 3.78332977 1.58003743]
42	[2.17412514 2.75203693 3.79008521 3.96879278 1.71808196]
43	[2.7134104  2.76764159 1.08969843 4.90435438 4.40829106]
44	[3.78887711 2.75508495 2.15010855 4.1210782  1.97747338]
45	[1.27912774 2.04563987 0.33479324 0.35231325 1.09278639]
46	[0.4783495  2.00687354 2.15945468 3.51698641 3.185917  ]
47	[3.63886987 3.65240162 2.57785449 2.14902529 0.53214587]
48	[4.47017469 0.20179414 0.28957348 4.55701924 3.06782125]
49	[3.12057269 1.88995106 1.59751517 2.13158815 0.55480981]
50	[2.30507623 2.09497899 4.71276603 0.12857706 4.32755923]
51	[2.13025354 2.12974452 4.75676823 2.06114105 4.61719098]
52	[4.40850432 0.39318677 0.69410909 0.64921196 3.82925559]
53	[4.92826629 4.12560968 3.44944184 2.77377426 3.02941826]
54	[3.27028522 2.14634103 3.75077127 2.2320346  0.56408515]
55	[1.51362336 1.61578521 2.30127232 4.19222282 0.86437728]
56	[3.66346860e+00 2.63801277e+00 8.25201026e-04 3.70289015e+00
 4.01035265e+00]
57	[2.02669072 2.17190317 2.24804083 3.11642151 1.4747348 ]
58	[3.83772205 1.1083655  0.22974198 1.0173945  2.75572916]
59	[4.83784601 1.57301177 1.4204238  1.65320314 3.18075457]
60	[1.10985693 3.12574032 1.92998352 3.5531193  2.52440051]
61	[3.42302456 0.45121409 4.17903513 0.32400727 2.79963843]
62	[2.02453097 3.11624289 2.09349919 2.17455996 2.63067096]
63	[2.25288718 3.17581313 0.64691162 1.26922248 2.14110412]
64	[4.14588296 3.24592985 1.53128671 0.29788127 4.44387501]
65	[0.61654321 0.9715575  0.04119764 2.73391117 0.72103811]
66	[3.73447754 1.74645603 4.38266975 3.61227256 3.03014626]
67	[2.75133531 0.83122136 3.55351219 4.73996507 4.23239748]
68	[4.8071373  3.60817843 0.8244863  3.7014006  2.08219998]
69	[2.04638737 1.37703289 0.11138936 1.83178935 4.80285062]
70	[2.10530635 4.5357403  0.36986014 3.35808811 3.6426175 ]
71	[0.24498671 0.08798833 0.34644515 1.31198565 0.51321812]
72	[3.98582167 1.33366931 3.28861926 1.61882515 1.00952142]
73	[3.2844196  3.37038902 3.26261889 4.25715146 1.03981905]
74	[1.19987354 0.27388443 2.860899   3.86090672 2.19503601]
75	[3.09355235 4.61614052 2.15265886 1.54988878 1.74747288]
76	[0.50504777 0.98714122 0.80279135 1.89363317 1.70606796]
77	[4.36365585 0.12006934 2.01319559 1.78898307 0.40691159]
78	[2.98956671 0.53250127 3.16933128 3.58813189 0.1739623 ]
79	[4.46417168 1.60985127 0.59262397 4.58923337 0.54418563]
80	[1.06772436 2.0086401  0.05067547 2.15917495 1.17541645]
81	[3.08615534 0.08594894 0.84949402 0.36101647 4.65472192]
82	[0.25434851 3.01697729 4.73122297 0.97368297 1.94990304]
83	[1.66467036 1.25642987 3.29330831 2.86880332 3.31603822]
84	[2.10137537 0.49846669 2.18062691 0.15708696 2.38523573]
85	[0.05247279 2.45858376 2.2656734  1.98930377 2.57346733]
86	[0.49528032 0.52609356 3.30149724 4.13240453 1.93241228]
87	[1.19501707 2.37021752 2.9076573  3.33965458 1.42741827]
88	[3.34282281 4.72776949 4.82021165 4.17157046 3.60170121]
89	[2.34949266 3.43697327 3.33893356 2.60353827 3.2333822 ]
90	[1.5671867  4.98247345 4.35824896 2.50527678 1.35334063]
91	[1.45697685 0.85018444 1.22663649 4.70498708 4.89112867]
92	[2.60892122 2.26334962 3.52234403 0.97009573 4.23298758]
93	[2.43779232 1.57294447 0.1582825  3.28133658 0.45142234]
94	[4.95024975 0.07112159 2.00503548 2.44598698 3.93333868]
95	[0.65118233 4.82510282 4.48751276 1.97255307 1.94775844]
96	[2.62020025 1.90330105 3.97409521 3.73966674 4.68688448]
97	[0.8374745  1.69119512 3.54807398 2.21245467 1.77416342]
98	[4.29058803 2.62810545 1.68296671 2.15077405 0.41968649]
99	[4.25776212 0.1617559  4.76873235 0.01235582 0.20444574]
100	[1.00563662 1.39820924 1.8581039  1.76939937 1.72822283]
101	[3.61583952 4.58093111 1.4467744  3.19471705 2.28999249]
102	[2.4407167  2.37384295 4.6244124  3.22105721 3.14554937]
103	[0.56431662 4.24884577 2.38875117 3.14868154 2.61936874]
104	[3.38434181 4.63331543 4.29654782 2.65303992 3.69755645]
105	[0.41679681 4.30121939 1.70903211 0.54166279 2.21436016]
106	[2.04283691 4.89764837 0.91145987 2.8515646  3.67988059]
107	[2.29866521 0.35847134 0.96095437 1.00378254 3.19013153]
108	[2.21196099 3.42873285 2.38971235 4.37244633 3.47469273]
109	[2.00691842 0.62988313 3.69296976 1.01765103 3.09573398]
110	[3.93858188 3.6371169  2.74657707 3.69259076 1.18786101]
111	[4.84807342 1.27035182 1.7768544  4.72344077 3.71346758]
112	[1.18762803 0.1461389  0.85986956 3.25988238 2.9731082 ]
113	[1.39588092 0.5120707  2.38278748 3.91996448 3.613573  ]
114	[4.77604434 2.55551245 0.35768253 4.12861884 3.81253737]
115	[4.42490915 0.44637834 4.5393332  4.53159503 1.75023963]
116	[3.08462335 3.2389683  4.18689854 4.73473122 0.03267332]
117	[4.76350312 3.62534283 3.66194241 4.34739913 1.69935772]
118	[0.78231825 3.10418571 1.49199737 3.13532485 2.65579436]
119	[1.43222225 1.54227738 2.07223471 1.58336675 1.21544979]
120	[2.54669502 4.43626956 3.39487412 3.28396656 0.15006185]
121	[1.85963958 1.35690479 4.92639274 3.24355414 1.96029282]
122	[1.07300131 1.70271432 0.54134296 1.68354926 3.24087799]
123	[4.2334707  2.28542317 1.93957981 0.55959713 2.14466822]
124	[1.21240298 2.75897571 2.66050348 1.72493169 4.51371577]
125	[0.35029306 3.99573379 3.87999897 1.68148699 4.77481069]
126	[4.42534577 2.60742395 2.62663393 2.53682104 0.34853638]
127	[0.60452219 4.00821663 2.95964956 2.40141276 1.01369236]
128	[0.39798156 2.00935352 0.56880671 0.25282788 1.25989909]
129	[3.04824758 0.98429511 2.95303461 0.06564937 0.94838175]
130	[0.41525185 2.07924342 0.59698125 0.81756625 0.10295988]
131	[4.13074175 1.34738393 1.05399518 0.86311449 3.15770368]
132	[2.64828882 3.53121744 1.77072108 2.55619056 1.51387035]
133	[4.74610772 4.96425856 3.24719617 3.55203049 4.73900652]
134	[1.87320124 1.64538638 3.95665881 0.02509471 1.24507998]
135	[2.14464889 4.57394835 1.03895235 0.10444016 2.52621794]
136	[0.47057559 1.34133265 1.75688737 4.62595465 3.93457476]
137	[2.30895202 0.04012302 0.71856407 1.89042703 2.61453285]
138	[2.905159   3.48157074 0.45028283 0.22271166 0.2622839 ]
139	[2.21228793 0.34362805 0.83514997 2.82547525 1.82861632]
140	[2.04889948 4.67096674 3.35373023 4.72481563 0.44056216]
141	[4.87288972 1.8823129  1.63022567 2.43157383 2.79504997]
142	[4.45036802 4.58805428 2.02129046 3.11945862 0.05753301]
143	[0.53605665 4.11363423 4.65582411 0.13655404 0.42255441]
144	[4.96067332 1.90240506 2.149081   3.99541811 1.10893657]
145	[2.98582282 1.53363224 0.29010961 2.46845834 0.47523119]
146	[3.41357998 4.65865586 4.63161714 0.03095868 4.8282815 ]
147	[0.63328757 3.61159549 2.34822435 0.01630645 2.27122315]
148	[3.19893455 0.36557379 0.17774183 3.88795798 4.43421704]
149	[1.83965777 4.82577584 1.48578335 4.02611514 3.14313114]
150	[3.80944476 3.0543778  3.63799793 0.73624477 2.01501333]
151	[1.39510642 1.06614093 3.88378356 3.05554295 3.55799803]
152	[0.73325705 4.75866858 4.68617504 2.34252262 2.58561976]
153	[0.02938573 1.12201817 1.54181886 4.17913922 1.48445111]
154	[1.53361395 4.59688179 4.34628335 3.97490711 3.64013904]
155	[4.69386028 1.52179531 0.6482678  2.1695353  4.30076735]
156	[1.48666818 2.06921505 1.11469165 3.26182496 2.84278579]
157	[2.89223823 0.04658751 3.72934044 0.24636617 2.15374504]
158	[1.18929311 4.19927481 4.45684368 1.92971891 2.97318924]
159	[1.8191709  1.39291296 0.53770776 0.48638358 3.35651303]
160	[1.188098   2.54460628 3.29794446 4.03210519 2.11210554]
161	[1.96551569 4.1431053  3.60505996 2.24266159 4.6172047 ]
162	[1.07637963 1.51657006 3.71566746 0.47863716 3.96285615]
163	[4.75139599 1.57141122 0.71517475 0.28297491 2.94330485]
164	[1.8414204  2.01236403 0.97775099 4.34950765 1.44672204]
165	[4.8213024  0.01746842 2.33653244 4.08221026 4.40045322]
166	[3.1981499  1.44774288 0.02463204 4.8105771  1.53444959]
167	[0.1214256  4.90328981 2.38346258 2.38936002 2.39894597]
168	[4.9890582  1.37608578 2.8737435  0.17990965 2.53758261]
169	[4.52431114 1.39318135 0.78929794 2.9769967  3.34018686]
170	[4.47776767 2.29195892 1.05875752 2.63733164 3.84663644]
171	[4.91627763 2.51814399 2.37196635 4.3468672  4.59209385]
172	[2.06962505 3.06303378 3.51099082 1.57913355 2.22447893]
173	[1.0287356  0.68064061 3.49169747 4.59169371 4.50652271]
174	[0.5905311  0.06728906 3.32259482 3.48144294 2.40859762]
175	[0.01824638 2.83218834 1.45473847 1.21594823 4.1039672 ]
176	[3.105513   3.00335749 0.29217628 3.37633355 2.67203514]
177	[4.58502314 4.10539061 2.17115351 3.06466371 0.80898041]
178	[1.40924483 2.89998552 1.61441833 3.23080595 1.44618669]
179	[4.22932831 4.17659433 2.00592618 4.64624812 0.66906169]
180	[3.74521938 2.40675684 2.00786221 0.0620559  4.50327684]
181	[3.67772677 4.48324609 2.01701543 1.98665742 2.73206934]
182	[1.28095938 2.62810768 3.21250834 3.70519145 2.36587029]
183	[4.56447882 1.57095773 1.95311774 4.47422086 3.66645234]
184	[2.78325778 0.57002167 3.53972539 2.35735798 2.2587422 ]
185	[4.70906799 0.62565641 3.92427827 0.39895722 0.59718433]
186	[3.00208034 1.71242812 3.51826943 3.59211161 4.93452206]
187	[2.37403333 4.53012484 0.96826924 1.29706667 2.55913324]
188	[1.89611186 3.21962647 2.9741002  3.7978777  2.03809582]
189	[3.30831529 4.99966648 1.49912608 2.27133799 0.40053961]
190	[0.17567813 2.49341768 4.21533154 3.11989617 4.67498677]
191	[3.54356803 4.84315768 3.39611918 0.36056779 0.22104657]
192	[3.31703938 4.37429144 2.59534762 3.6027301  1.71917967]
193	[3.61476681 1.1411875  4.06022918 0.47814395 2.26370962]
194	[0.81588949 4.25529821 1.28571687 4.67203568 3.56642911]
195	[1.40539556 1.75405913 1.76053888 3.92147543 3.87661999]
196	[2.10964114 4.66993946 2.92768117 2.37357626 1.82730532]
197	[1.24048963 2.28779502 2.99897951 0.57474162 0.8443492 ]
198	[1.06832553 1.54962549 3.06431688 0.04363769 1.12250316]
199	[0.88626236 4.24816019 1.13159378 1.29707177 3.83167013]
200	[1.38201437 1.07567442 2.3036111  2.08058099 2.42178319]
201	[4.66582485 2.9312416  3.22874707 3.20391793 2.65857488]
202	[4.66134632 2.44624694 0.98341228 3.25053649 0.93766559]
203	[2.22623103 1.89257297 1.45582987 0.68311251 2.13988551]
204	[0.55393911 2.4518697  2.48654095 2.34223272 0.98401999]
205	[2.90990902 1.15581475 2.0662866  2.580725   4.84164763]
206	[4.03855314 1.23895635 1.12821548 2.82739347 4.46338549]
207	[3.89031742 4.42387826 3.09474987 3.68428092 4.77372221]
208	[2.93284675 1.38410536 2.32324529 1.07245172 3.4559993 ]
209	[2.72802699 1.16529463 4.60827716 2.52202294 3.78304491]
210	[1.32509869 3.10646414 1.74648964 4.72209173 1.35555932]
211	[1.16231231 3.00421252 3.15678987 1.61258833 3.71586792]
212	[4.5789831  3.51271397 3.6697294  2.37776257 0.13730123]
213	[0.68098482 1.36349278 3.0103892  4.47579316 3.9971106 ]
214	[3.57846517 0.29671699 0.74154026 0.1808909  3.20814194]
215	[4.47212882 0.72199357 3.85784628 0.55176167 3.93534583]
216	[2.32618848 0.44527801 1.36635618 2.50033603 0.11150512]
217	[1.3965407  2.02337552 4.11874269 1.13568145 0.01567978]
218	[1.40523885 4.36608106 2.60513779 4.79310032 2.81823416]
219	[0.16874966 1.59990367 4.72725565 2.08413982 1.88603528]
220	[3.92019779 0.52584489 1.24284996 0.12551568 1.15281254]
221	[3.27042232 3.55249185 3.21079092 2.85203823 4.07280697]
222	[3.57609346 3.8434003  0.77546635 1.70146245 2.73294993]
223	[0.41659626 3.08345497 1.09645149 4.79396427 2.27644779]
224	[0.9734792  3.74549336 2.73964142 1.40805124 4.03913878]
225	[0.79859466 2.18180817 0.65881101 0.52113789 3.86673108]
226	[2.17773137 4.52441883 2.78486088 1.24577258 0.14643832]
227	[2.63990141 3.88992503 2.06253223 1.31411579 2.19419948]
228	[0.62097218 1.51847025 3.49705982 1.52872155 4.19217786]
229	[4.65209413 0.51667995 2.00455773 2.55813791 2.16083089]
230	[0.90703561 3.58206336 2.46000914 3.28199866 4.03056142]
231	[0.53466926 1.73978705 4.97667066 4.2658853  4.32763049]
232	[4.38909782 2.7928277  0.89594242 2.33974605 2.33417759]
233	[1.97715181 4.0104589  4.59469203 2.71919887 0.9918607 ]
234	[0.08397862 2.56484779 1.83879527 3.9667719  3.60541729]
235	[3.35887248 1.06115883 3.88084175 1.35502089 3.60653172]
236	[0.34292858 1.3178854  2.47880337 4.0751388  2.23575256]
237	[0.5752061  2.93102362 1.65773027 3.94175786 3.27465486]
238	[3.38380993 3.93349711 3.46653517 2.10153449 3.22212538]
239	[2.70250609 2.76297907 4.70634692 3.30417941 0.47642467]
240	[3.11051966 3.09286565 1.58101724 4.25148791 3.49177619]
241	[0.70955541 2.01704856 3.51545937 4.29722483 0.42125832]
242	[3.0847865  2.14622932 1.92556381 0.03336816 1.43566182]
243	[4.30441681 2.94389681 3.11614728 3.90868436 3.04957628]
244	[4.17731243 2.07206422 3.55067134 3.67993952 1.89827083]
245	[1.06141218 2.70071549 1.35324337 0.49890495 1.6259494 ]
246	[2.93811122 3.01815718 2.32459545 2.10618628 4.62392509]
247	[1.84998056 3.35676784 0.11243651 3.19905912 4.32832001]
248	[3.05499787 1.93659528 2.13575797 0.02362075 1.59910712]
249	[3.51031966 3.33752035 0.9927565  1.76610618 1.11896409]
250	[3.08737332 0.25074349 2.14504201 2.6583289  0.02320838]
251	[2.2884945  4.80992241 1.45591009 3.51206881 1.60809591]
252	[2.32004153 2.63906669 0.10929102 2.92991326 2.85060603]
253	[1.32966158e+00 3.47247110e+00 1.32878411e+00 2.49039645e+00
 4.67822522e-04]
254	[2.20783934 1.88871578 0.364572   1.65165741 2.55363478]
255	[4.08322087 4.96216891 1.04932012 3.07729808 1.40308988]
256	[4.71838255 3.86474349 4.93882555 4.6704077  1.32778368]
257	[4.96892518 3.02587473 0.91937127 0.33027499 0.97501483]
258	[1.02673741 3.39180342 0.43314252 2.93749853 4.16426199]
259	[3.73683183 3.31337625 1.01165335 4.3467959  1.25589063]
260	[2.41369619 1.24992571 2.14115943 0.27123534 1.60727609]
261	[3.05202706 3.18081144 4.6947775  0.207784   4.15478632]
262	[4.01683606 2.24461447 2.68299606 1.13083202 1.0989868 ]
263	[3.37177892 0.58052904 3.7383953  2.31066194 2.77001189]
264	[0.417151   1.81383844 4.96423133 1.59872245 3.55677317]
265	[0.41408512 2.53235281 1.36045746 0.86148793 0.57778844]
266	[0.7725925  4.52024941 4.69429427 3.65257331 1.40290909]
267	[1.71036592 4.50288924 1.60524201 3.18366422 2.93579364]
268	[4.42708578 2.22839955 2.9286132  3.22443463 2.14331986]
269	[2.01496373e+00 1.81126889e+00 3.21857336e+00 1.44442880e-03
 4.92012983e+00]
270	[1.17650907 0.97998591 4.47962583 2.62392995 4.74212287]
271	[2.59528214 1.74677037 1.48686506 2.23847476 2.09731309]
272	[0.04245445 4.31201884 4.31456919 1.0419373  1.72347512]
273	[4.27426825 0.52508026 1.9702511  0.61943605 0.668835  ]
274	[1.06149907 0.30481533 2.84439288 4.28615949 3.37833857]
275	[1.00664701 3.27150934 0.46886347 2.6417722  4.17144215]
276	[2.39559734 2.28392156 2.16061191 1.28153069 2.78990053]
277	[4.7193633  2.74732111 2.01094661 4.41185997 1.31799648]
278	[4.02544404 4.22991602 0.67088117 0.89769874 3.32374809]
279	[1.48836825 1.38764487 2.06551786 4.10474617 1.79692659]
280	[3.93911127 3.50520092 2.44770948 2.59715518 3.44568517]
281	[4.35609341 0.89060982 4.17106899 3.04271011 0.26867152]
282	[1.29825763 4.69192753 2.23573415 4.9852079  4.74973377]
283	[4.57855988 3.32137031 2.15697377 1.99886414 2.32362043]
284	[3.8093878  4.90807004 4.38410394 2.32884922 4.45022286]
285	[3.17954805 0.96826301 1.13742009 2.42936262 4.89762441]
286	[1.91980319 1.16235843 4.82534501 0.76309756 1.3122837 ]
287	[4.0032315  3.42348769 3.17644746 2.60117659 0.75827275]
288	[2.53441476 4.33129545 2.14215883 4.43971787 2.83000092]
289	[3.78595824 4.54393459 0.90755135 2.60200077 4.95080549]
290	[1.03788657 3.6973733  0.61414889 4.53513634 4.24215046]
291	[2.70324538 0.60296468 1.53751737 3.62401852 2.52375501]
292	[0.74455692 1.39638706 0.73127809 3.88890279 1.5520379 ]
293	[2.92069071 1.44676772 0.31016922 0.50619678 0.8714658 ]
294	[2.44040202 1.58915098 4.90625288 4.71547898 0.36213182]
295	[4.27906438 1.51946574 0.31984728 0.7615624  0.33568292]
296	[2.67887586 2.98925622 4.96623212 0.87220153 2.27528504]
297	[3.98343987 3.52663254 3.53478919 2.56163897 1.08485311]
298	[1.72725687 2.7798004  0.95813911 3.96721719 1.8829351 ]
299	[1.65122375 1.00500912 4.07177137 0.97075306 4.41758473]
300	[2.15142484 4.49294319 1.61230102 2.79534336 0.949697  ]
301	[1.35635884 1.41594703 3.84429793 3.4771764  3.32457745]
302	[4.30735186 1.29284383 3.73208603 3.85731918 0.24082853]
303	[2.97349856 4.62663642 4.33957031 2.9655174  4.50063329]
304	[3.95125496 0.6217114  3.61381782 4.77301165 4.58358279]
305	[1.87438514 1.92874465 2.8368345  3.36202751 0.7768354 ]
306	[0.80201544 1.403164   3.45101399 1.56953902 3.06185815]
307	[6.83633298e-01 4.85982556e+00 4.00127735e+00 4.07239072e-03
 3.98294464e-01]
308	[3.65894973 4.28937557 3.835957   1.60210933 1.91850865]
309	[4.20814552 3.36202696 4.67187406 1.08804386 1.6507669 ]
310	[2.73786359 2.30205508 0.5037419  4.90442152 2.33926956]
311	[0.33580969 1.95759689 0.88193699 4.29517463 3.26946475]
312	[1.28741864 1.76356052 3.63538215 1.54625531 3.29538531]
313	[3.9207977  0.13885873 1.67145769 3.11737139 1.64068118]
314	[3.64866335 3.15854133 1.66017259 1.43932562 2.95318623]
315	[0.91573715 3.30638341 2.74245372 2.68128615 1.95849879]
316	[3.1571303  2.43809297 3.95663652 3.06639777 2.73946104]
317	[3.39172355 3.83310258 3.59813417 1.1198069  4.26741381]
318	[4.42852455 1.32157776 2.94119716 3.14723129 3.89959861]
319	[4.12196181 1.92005941 4.35247437 4.35740103 4.54963458]
320	[2.83549674 0.98470723 4.4660458  2.02521683 3.63701861]
321	[2.54944603 4.17567105 1.70610421 0.37791168 4.20390101]
322	[3.70387616 4.31776429 4.19395331 2.97104349 1.32808611]
323	[1.65157024 1.169551   2.38155427 4.90291927 4.38609979]
324	[1.46021744 3.80313139 1.38943201 2.48530587 3.77718093]
325	[2.79815911 3.1141199  0.98443209 2.97602713 4.5917891 ]
326	[4.69549844 0.60855805 2.92901069 2.32068384 3.35750651]
327	[1.95632106 0.6942383  2.26393546 3.76792138 4.86036647]
328	[4.35933666 2.66911467 2.48457361 4.82402466 0.24157973]
329	[1.47685957 3.19828205 0.27657898 0.64871625 0.84686223]
330	[1.97299889 4.81328939 2.64783693 0.53298412 0.4760918 ]
331	[3.56239167 3.19057145 4.29558557 1.74095509 1.18902315]
332	[3.99195334 3.90808661 2.90912298 2.41483092 2.86662267]
333	[3.06022595 2.74847266 2.3691305  0.84593773 0.23634618]
334	[4.28372491 1.00638574 1.19208385 4.90030962 4.61826933]
335	[0.5495239  1.66899146 1.62706334 1.62166501 2.33935452]
336	[2.80832478 2.92791735 3.00703601 4.77761438 1.75863077]
337	[2.4822421  0.16994967 2.80523927 1.45008262 0.10148561]
338	[2.41734619 2.52860369 4.15864003 0.64364994 3.7683384 ]
339	[2.29509251 3.8747023  4.31007581 1.17401505 1.39627757]
340	[3.43420544 1.24413174 2.86879481 3.54592899 3.74946476]
341	[4.17902609 3.3031187  2.84899903 4.92495942 3.03120548]
342	[1.1258149  0.29006186 1.65090301 4.87567265 1.21432163]
343	[2.45527548 3.41331842 4.22877385 1.58990095 3.83798072]
344	[0.70012442 4.53482964 0.90124938 1.63024779 3.53979269]
345	[1.00830332 4.48340789 1.30906618 2.63568121 4.46963548]
346	[3.91872873 1.82214767 0.03656976 3.32638195 2.31140875]
347	[3.72623725 4.00372565 3.52209096 4.64175281 4.19794014]
348	[1.37228852 4.22408312 4.9881749  4.17481214 4.48504543]
349	[0.14789687 0.54381982 1.89820992 2.64330646 3.18420589]
350	[1.19464815 0.80590933 3.28797118 3.08131985 1.13992713]
351	[1.82396136 3.59042632 2.91754132 2.59421014 4.24340927]
352	[0.51659462 4.27559917 2.35708132 4.02235998 1.86461431]
353	[1.00603918 3.48704351 3.12850199 3.53964572 2.41688293]
354	[3.74622549 4.70403069 4.79528942 1.14679516 0.04779229]
355	[0.51735521 2.08019448 0.29898386 0.45391047 2.26950394]
356	[2.563224   4.54283616 0.08255503 2.47056916 3.16300191]
357	[3.07124149 3.27142592 0.65803841 0.16787648 0.80905532]
358	[3.4504742  2.18203946 1.90332363 1.24768926 4.55362013]
359	[4.4584361  2.69741166 3.74013433 1.34527728 0.61846308]
360	[0.74269983 3.98684727 0.72096495 4.4164173  3.49581549]
361	[3.3268149  4.3176949  0.25245828 0.27780939 3.45516953]
362	[3.06579169 1.51857737 4.23296567 4.11311917 2.45029813]
363	[3.28163531 2.65618214 4.19304042 1.87007249 1.56976966]
364	[1.33024278 0.55517563 4.72258231 0.34458228 4.69116174]
365	[0.57279923 3.45252299 0.09018059 1.70601736 1.75890514]
366	[4.1222342  2.89859782 2.21460488 3.42192693 2.06985179]
367	[3.62431476 2.25711272 2.67595728 2.37247729 0.93063884]
368	[2.85412906 0.14298291 3.20349355 4.88856183 4.361974  ]
369	[1.96553408 2.45536346 4.74883875 3.05062337 4.35445939]
370	[1.09788431 2.56359902 0.26710848 2.58118775 3.39991644]
371	[1.52676748 4.94651705 2.36111286 2.89955489 4.4023024 ]
372	[3.45435919 3.3026433  4.83519124 4.97998588 0.36020856]
373	[3.17318819 2.73112601 1.45470895 4.26710289 0.38724263]
374	[0.16806413 4.88187471 2.77153331 0.89016345 2.30104587]
375	[3.81610541 0.44938757 4.95353767 4.49056638 3.33946281]
376	[0.68792883 3.91041328 1.05010678 2.5450482  4.16230235]
377	[3.60898775 3.91886045 1.84340614 0.16820707 4.24312367]
378	[2.68823079 4.22189389 3.02783033 0.89926508 0.28074344]
